时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2019-06-16,日,1250642.00000000,743876.00000000,148970.00000000,86496.00000000,46961.00000000,224339.00000000,MWh
2019-06-17,日,1375993.00000000,836530.00000000,164357.00000000,86049.00000000,48357.00000000,240700.00000000,MWh
2019-06-18,日,1377031.00000000,870484.00000000,166879.00000000,87206.00000000,48736.00000000,203726.00000000,MWh
2019-06-19,日,1406457.00000000,915930.00000000,167996.00000000,86290.00000000,50556.00000000,185685.00000000,MWh
2019-06-20,日,1444157.00000000,956675.00000000,159868.00000000,85801.00000000,53074.00000000,188739.00000000,MWh
2019-06-21,日,1486048.00000000,951195.00000000,170304.00000000,86018.00000000,56696.00000000,221835.00000000,MWh
2019-06-22,日,1496166.00000000,963060.00000000,180779.00000000,89209.00000000,59442.00000000,203676.00000000,MWh
2019-06-23,日,1400759.00000000,905135.00000000,149158.00000000,89598.00000000,59109.00000000,197759.00000000,MWh
2019-06-24,日,1323218.00000000,829488.00000000,149376.00000000,85396.00000000,60581.00000000,198377.00000000,MWh
2019-06-25,日,1290449.00000000,810060.00000000,132495.00000000,84773.00000000,55611.00000000,207510.00000000,MWh
2019-06-26,日,1298923.00000000,818522.00000000,135855.00000000,76193.00000000,55353.00000000,213000.00000000,MWh
2019-06-27,日,1370626.00000000,910997.00000000,136937.00000000,55636.00000000,54657.00000000,212399.00000000,MWh
2019-06-28,日,1380618.00000000,905449.00000000,146203.00000000,56789.00000000,57311.00000000,214866.00000000,MWh
2019-06-29,日,1389498.00000000,913794.00000000,144731.00000000,54651.00000000,58322.00000000,218000.00000000,MWh
2019-06-30,日,1283794.00000000,853845.00000000,149787.00000000,31310.00000000,54853.00000000,193999.00000000,MWh
2019-07-01,日,1344158.00000000,905207.00000000,157936.00000000,33043.00000000,46375.00000000,201597.00000000,MWh
2019-07-02,日,1393798.00000000,933079.00000000,149596.00000000,31794.00000000,52323.00000000,227006.00000000,MWh
2019-07-03,日,1263344.00000000,829568.00000000,130762.00000000,27838.00000000,43057.00000000,232119.00000000,MWh
2019-07-04,日,1314856.00000000,880434.00000000,126777.00000000,26274.00000000,50663.00000000,230708.00000000,MWh
2019-07-05,日,1334641.00000000,893581.00000000,123478.00000000,26188.00000000,56353.00000000,235041.00000000,MWh
2019-07-06,日,1310201.00000000,879523.00000000,103214.00000000,26105.00000000,58549.00000000,242810.00000000,MWh
2019-07-07,日,1303093.00000000,881349.00000000,113683.00000000,25986.00000000,61180.00000000,220895.00000000,MWh
2019-07-08,日,1380601.00000000,957902.00000000,130025.00000000,25999.00000000,63283.00000000,203392.00000000,MWh
2019-07-09,日,1344646.00000000,908990.00000000,121677.00000000,26106.00000000,63975.00000000,223898.00000000,MWh
2019-07-10,日,1289899.00000000,863297.00000000,111535.00000000,26134.00000000,58820.00000000,230113.00000000,MWh
2019-07-11,日,1183345.00000000,805757.00000000,99543.00000000,26033.00000000,52569.00000000,199443.00000000,MWh
2019-07-12,日,1137690.00000000,775822.00000000,81010.00000000,26497.00000000,51566.00000000,202795.00000000,MWh
2019-07-13,日,1155176.00000000,778677.00000000,92412.00000000,29407.00000000,56167.00000000,198513.00000000,MWh
2019-07-14,日,1107961.00000000,742179.00000000,87871.00000000,29747.00000000,53295.00000000,194869.00000000,MWh
2019-07-15,日,1235134.00000000,843990.00000000,95184.00000000,26893.00000000,64068.00000000,204999.00000000,MWh
2019-07-16,日,1266007.00000000,891560.00000000,108967.00000000,26432.00000000,60160.00000000,178888.00000000,MWh
2019-07-17,日,1401585.00000000,980909.00000000,120314.00000000,25746.00000000,54090.00000000,220526.00000000,MWh
2019-07-18,日,1495818.00000000,1019518.00000000,127812.00000000,25882.00000000,55041.00000000,267565.00000000,MWh
2019-07-19,日,1413351.00000000,943028.00000000,128972.00000000,25600.00000000,51409.00000000,264342.00000000,MWh
2019-07-20,日,1232232.00000000,813613.00000000,102584.00000000,25777.00000000,54422.00000000,235836.00000000,MWh
2019-07-21,日,1036567.00000000,681074.00000000,89882.00000000,25706.00000000,52282.00000000,187623.00000000,MWh
2019-07-22,日,1127869.00000000,739154.00000000,90858.00000000,25701.00000000,50105.00000000,222051.00000000,MWh
2019-07-23,日,1149238.00000000,763138.00000000,80972.00000000,25744.00000000,47622.00000000,231762.00000000,MWh
