时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2022-08-27,日,295475.23000000,280988.00000000,1729.93000000,0.00000000,12757.30000000,0.00000000,MWh
2022-08-28,日,245625.37000000,227343.00000000,1614.77000000,0.00000000,16667.60000000,0.00000000,MWh
2022-08-29,日,335594.58000000,313565.00000000,2161.48000000,0.00000000,19868.10000000,0.00000000,MWh
2022-08-30,日,356735.14000000,333617.00000000,2801.74000000,0.00000000,20316.40000000,0.00000000,MWh
2022-08-31,日,339746.55000000,319107.00000000,2837.75000000,0.00000000,17801.80000000,0.00000000,MWh
2022-09-01,日,265603.68000000,247806.00000000,2642.98000000,0.00000000,15154.70000000,0.00000000,MWh
2022-09-02,日,276186.88000000,258131.00000000,2553.78000000,0.00000000,15502.10000000,0.00000000,MWh
2022-09-03,日,219423.35000000,200077.00000000,2538.55000000,0.00000000,16807.80000000,0.00000000,MWh
2022-09-04,日,131354.50000000,112964.00000000,2596.00000000,0.00000000,15794.50000000,0.00000000,MWh
2022-09-05,日,255609.45000000,233560.00000000,3211.75000000,0.00000000,18837.70000000,0.00000000,MWh
2022-09-06,日,238722.33000000,217491.00000000,3189.43000000,0.00000000,18041.90000000,0.00000000,MWh
2022-09-07,日,242903.48000000,221805.00000000,3693.88000000,0.00000000,17404.60000000,0.00000000,MWh
2022-09-08,日,241260.99000000,225340.00000000,3705.39000000,0.00000000,12215.60000000,0.00000000,MWh
2022-09-09,日,231198.34000000,217567.00000000,3647.34000000,0.00000000,9984.00000000,0.00000000,MWh
2022-09-10,日,125286.89000000,113370.00000000,3458.59000000,0.00000000,8458.30000000,0.00000000,MWh
2022-09-11,日,156451.36000000,142165.00000000,3462.26000000,0.00000000,10824.10000000,0.00000000,MWh
2022-09-12,日,331598.80000000,312466.00000000,3457.60000000,0.00000000,15675.20000000,0.00000000,MWh
2022-09-13,日,359812.56000000,341364.00000000,2418.66000000,0.00000000,16029.90000000,0.00000000,MWh
2022-09-14,日,362789.66000000,343248.00000000,2505.66000000,0.00000000,17036.00000000,0.00000000,MWh
2022-09-15,日,351229.18000000,331510.00000000,2217.48000000,0.00000000,17501.70000000,0.00000000,MWh
2022-09-16,日,379981.47000000,359771.00000000,2034.67000000,0.00000000,18175.80000000,0.00000000,MWh
2022-09-17,日,355304.00000000,335723.00000000,2057.80000000,0.00000000,17523.20000000,0.00000000,MWh
2022-09-18,日,305553.10000000,282787.00000000,2219.80000000,0.00000000,20546.30000000,0.00000000,MWh
2022-09-19,日,353228.10000000,331530.00000000,1869.10000000,0.00000000,19829.00000000,0.00000000,MWh
2022-09-20,日,294024.31000000,276966.00000000,2383.51000000,0.00000000,14674.80000000,0.00000000,MWh
2022-09-21,日,230233.87000000,212563.00000000,2834.17000000,0.00000000,14836.70000000,0.00000000,MWh
2022-09-22,日,204480.71000000,187328.00000000,2569.31000000,0.00000000,14583.40000000,0.00000000,MWh
2022-09-23,日,206916.11000000,194958.00000000,2490.61000000,0.00000000,9467.50000000,0.00000000,MWh
2022-09-24,日,188946.86000000,177279.00000000,2447.26000000,0.00000000,9220.60000000,0.00000000,MWh
2022-09-25,日,147355.33000000,136429.00000000,2482.73000000,0.00000000,8443.60000000,0.00000000,MWh
2022-09-26,日,241750.97000000,231873.00000000,2501.37000000,0.00000000,7376.60000000,0.00000000,MWh
2022-09-27,日,257160.57000000,249942.00000000,2233.57000000,0.00000000,4985.00000000,0.00000000,MWh
2022-09-28,日,297656.12000000,285533.00000000,2447.42000000,0.00000000,9675.70000000,0.00000000,MWh
2022-09-29,日,276542.47000000,265538.00000000,2498.37000000,0.00000000,8506.10000000,0.00000000,MWh
2022-09-30,日,214514.31000000,202257.00000000,2724.21000000,0.00000000,9533.10000000,0.00000000,MWh
2022-10-01,日,104609.03000000,92883.00000000,2760.03000000,0.00000000,8966.00000000,0.00000000,MWh
2022-10-02,日,97078.83000000,84772.00000000,2951.53000000,0.00000000,9355.30000000,0.00000000,MWh
2022-10-03,日,149498.67000000,134512.00000000,3074.47000000,0.00000000,11912.20000000,0.00000000,MWh
2022-10-04,日,264792.32000000,248193.00000000,3065.12000000,0.00000000,13534.20000000,0.00000000,MWh
2022-10-05,日,243437.58000000,227741.00000000,2873.98000000,0.00000000,12822.60000000,0.00000000,MWh
2022-10-06,日,303825.21000000,290135.00000000,3051.71000000,0.00000000,10638.50000000,0.00000000,MWh
2022-10-07,日,273281.56000000,262825.00000000,3058.06000000,0.00000000,11289.50000000,0.00000000,MWh
2022-10-08,日,254604.70000000,239051.00000000,2728.70000000,0.00000000,12825.00000000,0.00000000,MWh
2022-10-09,日,171650.19000000,158001.00000000,3317.29000000,0.00000000,10331.90000000,0.00000000,MWh
2022-10-10,日,120411.40000000,105355.00000000,3552.10000000,0.00000000,11504.30000000,0.00000000,MWh
2022-10-11,日,121587.51000000,112058.00000000,3532.41000000,0.00000000,5997.10000000,0.00000000,MWh
2022-10-12,日,118725.85000000,110324.00000000,3084.65000000,0.00000000,5317.20000000,0.00000000,MWh
2022-10-13,日,137212.84000000,128444.00000000,2834.04000000,0.00000000,5930.80000000,0.00000000,MWh
2022-10-14,日,150923.34000000,139675.00000000,2563.04000000,0.00000000,8685.30000000,0.00000000,MWh
2022-10-15,日,173007.49000000,152116.00000000,2843.89000000,0.00000000,18047.60000000,0.00000000,MWh
2022-10-16,日,138378.94000000,118615.00000000,2027.54000000,0.00000000,17736.40000000,0.00000000,MWh
2022-10-17,日,160038.51000000,137642.00000000,1654.21000000,0.00000000,20742.30000000,0.00000000,MWh
2022-10-18,日,157524.18000000,137277.00000000,1788.98000000,0.00000000,18458.20000000,0.00000000,MWh
2022-10-19,日,163215.49000000,147393.00000000,2868.39000000,0.00000000,12954.10000000,0.00000000,MWh
2022-10-20,日,195772.98000000,175556.00000000,3207.48000000,0.00000000,17009.50000000,0.00000000,MWh
2022-10-21,日,248238.30000000,226863.00000000,2926.60000000,0.00000000,18448.70000000,0.00000000,MWh
2022-10-22,日,256633.67000000,233894.00000000,2742.67000000,0.00000000,19997.00000000,0.00000000,MWh
2022-10-23,日,209804.44000000,186840.00000000,2780.44000000,0.00000000,20184.00000000,0.00000000,MWh
2022-10-24,日,241825.18000000,217928.00000000,2754.28000000,0.00000000,21142.90000000,0.00000000,MWh
2022-10-25,日,234893.42000000,210928.00000000,2783.12000000,0.00000000,21182.30000000,0.00000000,MWh
2022-10-26,日,296805.53000000,269522.00000000,3118.73000000,0.00000000,24164.80000000,0.00000000,MWh
2022-10-27,日,265738.90000000,239767.00000000,3491.40000000,0.00000000,22480.50000000,0.00000000,MWh
2022-10-28,日,282362.23000000,259310.00000000,3529.23000000,0.00000000,19523.00000000,0.00000000,MWh
2022-10-29,日,277651.15000000,253704.00000000,3725.95000000,0.00000000,20221.20000000,0.00000000,MWh
2022-10-30,日,193644.27000000,170075.00000000,3674.27000000,0.00000000,19895.00000000,0.00000000,MWh
2022-10-31,日,215106.84000000,195534.00000000,1183.14000000,0.00000000,18389.70000000,0.00000000,MWh
2022-11-01,日,194671.44000000,161116.00000000,1153.74000000,0.00000000,17040.70000000,0.00000000,MWh
2022-11-02,日,213356.15000000,195162.00000000,990.15000000,0.00000000,17204.00000000,0.00000000,MWh
2022-11-03,日,244341.15000000,227119.00000000,933.45000000,0.00000000,16288.70000000,0.00000000,MWh
2022-11-04,日,227231.28000000,203140.00000000,946.68000000,0.00000000,23144.60000000,0.00000000,MWh
2022-11-05,日,195774.62000000,173659.00000000,865.62000000,0.00000000,21250.00000000,0.00000000,MWh
2022-11-06,日,151238.19000000,129169.00000000,862.89000000,0.00000000,21206.30000000,0.00000000,MWh
2022-11-07,日,198452.28000000,174423.00000000,887.88000000,0.00000000,23141.40000000,0.00000000,MWh
2022-11-08,日,187975.99000000,165347.00000000,745.29000000,0.00000000,21883.70000000,0.00000000,MWh
2022-11-09,日,246685.84000000,222766.00000000,551.04000000,0.00000000,23368.80000000,0.00000000,MWh
2022-11-10,日,259083.19000000,235775.00000000,543.69000000,0.00000000,22764.50000000,0.00000000,MWh
2022-11-11,日,254647.57000000,235728.00000000,549.57000000,0.00000000,18370.00000000,0.00000000,MWh
2022-11-12,日,279930.77000000,259785.00000000,549.57000000,0.00000000,19596.20000000,0.00000000,MWh
2022-11-13,日,222333.19000000,202048.00000000,545.79000000,0.00000000,19739.40000000,0.00000000,MWh
2022-11-14,日,267165.86000000,244433.00000000,551.46000000,0.00000000,22181.40000000,0.00000000,MWh
2022-11-15,日,288340.85000000,264847.00000000,555.45000000,0.00000000,22938.40000000,0.00000000,MWh
2022-11-16,日,273030.97000000,247442.00000000,555.87000000,0.00000000,25033.10000000,0.00000000,MWh
2022-11-17,日,259085.91000000,230840.00000000,546.21000000,0.00000000,27699.70000000,0.00000000,MWh
2022-11-18,日,306621.70000000,278303.00000000,556.50000000,0.00000000,27762.20000000,0.00000000,MWh
2022-11-19,日,248092.76000000,219381.00000000,551.46000000,0.00000000,28160.30000000,0.00000000,MWh
2022-11-20,日,210494.53000000,185344.00000000,544.53000000,0.00000000,24606.00000000,0.00000000,MWh
2022-11-21,日,226600.21000000,204771.00000000,552.51000000,0.00000000,21276.70000000,0.00000000,MWh
2022-11-22,日,247155.80000000,225294.00000000,611.10000000,0.00000000,21250.70000000,0.00000000,MWh
2022-11-23,日,293128.60000000,272826.00000000,546.00000000,0.00000000,19756.60000000,0.00000000,MWh
2022-11-24,日,289474.96000000,268604.00000000,549.36000000,0.00000000,20321.60000000,0.00000000,MWh
2022-11-25,日,295590.96000000,274378.00000000,540.96000000,0.00000000,20672.00000000,0.00000000,MWh
2022-11-26,日,223979.41000000,202039.00000000,552.51000000,0.00000000,21387.90000000,0.00000000,MWh
2022-11-27,日,166664.30000000,143714.00000000,552.30000000,0.00000000,22398.00000000,0.00000000,MWh
2022-11-28,日,252528.55000000,230027.00000000,904.05000000,0.00000000,21597.50000000,0.00000000,MWh
2022-11-29,日,286866.91000000,265762.00000000,1522.71000000,0.00000000,19582.20000000,0.00000000,MWh
2022-11-30,日,230891.17000000,210087.00000000,1431.57000000,0.00000000,19372.60000000,0.00000000,MWh
2022-12-01,日,205422.11000000,189136.00000000,1682.11000000,0.00000000,14604.00000000,0.00000000,MWh
2022-12-02,日,226711.25000000,212904.00000000,2958.15000000,0.00000000,10849.10000000,0.00000000,MWh
2022-12-03,日,214687.54000000,200235.00000000,2557.24000000,0.00000000,11895.30000000,0.00000000,MWh
2022-12-04,日,222180.16000000,204318.00000000,2142.56000000,0.00000000,15719.60000000,0.00000000,MWh
2022-12-05,日,225029.82000000,202327.00000000,1753.72000000,0.00000000,20949.10000000,0.00000000,MWh
2022-12-06,日,279790.93000000,257824.00000000,1430.93000000,0.00000000,20536.00000000,0.00000000,MWh
2022-12-07,日,271065.70000000,247407.00000000,1447.90000000,0.00000000,22210.80000000,0.00000000,MWh
2022-12-08,日,246919.48000000,231102.00000000,1536.08000000,0.00000000,14281.40000000,0.00000000,MWh
2022-12-09,日,250070.68000000,232617.00000000,1538.18000000,0.00000000,15915.50000000,0.00000000,MWh
2022-12-10,日,235854.07000000,214771.00000000,1508.17000000,0.00000000,19574.90000000,0.00000000,MWh
2022-12-11,日,148186.69000000,134395.00000000,917.49000000,0.00000000,12874.20000000,0.00000000,MWh
2022-12-12,日,193361.98000000,176617.00000000,728.28000000,0.00000000,16016.70000000,0.00000000,MWh
2022-12-13,日,225401.46000000,209313.00000000,580.86000000,0.00000000,15507.60000000,0.00000000,MWh
2022-12-14,日,243234.90000000,226097.00000000,571.20000000,0.00000000,16566.70000000,0.00000000,MWh
2022-12-15,日,327376.38000000,306812.00000000,688.38000000,0.00000000,19876.00000000,0.00000000,MWh
2022-12-16,日,246052.86000000,227118.00000000,736.26000000,0.00000000,18198.60000000,0.00000000,MWh
2022-12-17,日,209259.42000000,188997.00000000,729.12000000,0.00000000,19533.30000000,0.00000000,MWh
2022-12-18,日,181712.52000000,160349.00000000,760.62000000,0.00000000,20602.90000000,0.00000000,MWh
2022-12-19,日,240360.04000000,216927.00000000,714.84000000,0.00000000,22718.20000000,0.00000000,MWh
2022-12-20,日,272962.96000000,246700.00000000,692.16000000,0.00000000,25570.80000000,0.00000000,MWh
2022-12-21,日,256472.84000000,236346.00000000,666.04000000,0.00000000,19460.80000000,0.00000000,MWh
