德宏,指标单位,时间,韶关,云南电网,云南,大鹏,河池,迪庆,普洱,云浮,曲靖,河源,揭阳,西双版纳,丽江,凯里,汕尾,桂林,保山,红河,罗湖,汕头,百色,瑞丽,大理,昆明,昌江,怒江,屯昌,贵州电网,贵州,来宾,龙华,阳江,坪山,广东电网,广东,三沙,白沙,公司总部,昭通,楚雄,广州,龙岗,佛山,文山,玉林,乐东,五指山,定安,清远,临沧,贺州,贵阳,铜仁,都匀,南方电网,南网,安顺,兴义,六盘水,贵安,毕节,贵港,南宁,东方,防城港,中山,东莞,广西电网,广西,海南电网,海南,琼海,珠海,文昌,盐田,湛江,临高,柳州,陵水,深圳,琼中,万宁,梅州,江门,福田,遵义,肇庆,崇左,北海,潮州,钦州,惠州,三亚,梧州,玉溪,南山,澄迈,海口,保亭,茂名,光明,儋州,深汕特别合作区,宝安
136,个,2021,536,6760,6760,,1076,14.0,670,146,555,877,531,188.0,335,1330,629,508,3.0,910,,230,676,4.0,1311,537,136.0,176.0,186.0,8610,8610,1256,,1228,,29988,29988,,286.0,65160,510,495,3452.0,,1074,14,1888,516,132.0,182.0,558,573,,576,816,758.0,65160,65160,2270,806.0,1122.0,6.0,412,190,1946,362.0,62,371,1180,9518,9518,6118,6118,328.0,15324,304.0,,246,286.0,878,232.0,714,332.0,210.0,702,1084,,514,431,88,298.0,145,442,1127,398.0,194,329,,390.0,686,328.0,1207,,802,,
42,个,2022,584,2372,2372,,268,,70,288,84,659,732,2.0,14,210,610,864,,338,,768,287,30.0,208,164,94.0,4.0,58.0,2841,2841,322,,745,34.0,28291,28291,,,62318,448,88,,,2014,66,924,274,32.0,70.0,1202,2,2.0,22,604,66.0,62318,62318,132,,770.0,,194,324,392,226.0,516,628,2030,8462,8462,3728,3728,94.0,402,26.0,,578,70.0,462,76.0,472,28.0,92.0,1142,1688,,34,1530,56,124.0,370,994,922,220.0,52,24,,256.0,386,174.0,730,,776,,
26,个,2023,724,2351,2351,,386,38.0,170,520,74,900,450,4.0,36,70,654,934,,390,,488,514,,106,56,16.0,2.0,92.0,781,781,388,,607,1.0,29157,29157,,44.0,59543,150,118,3140.0,,2372,179,272,206,26.0,8.0,898,172,310.0,44,56,190.0,59543,59543,20,9.0,6.0,,12,774,380,44.0,28,292,1008,9006,9006,2910,2910,138.0,392,48.0,,820,204.0,568,240.0,366,26.0,78.0,886,1590,,106,902,426,366.0,668,300,1288,70.0,202,34,,202.0,254,72.0,800,,144,,
96,个,2024,230,1146,1146,,2,,38,166,28,530,288,,66,2,24,238,2.0,20,,376,42,,88,4,,,,612,612,38,,80,9.0,11271,11271,,,20404,174,56,3924.0,,54,72,152,8,,,154,94,40.0,142,4,,20404,20404,184,2.0,,,48,156,196,,6,74,404,1656,1656,114,114,,94,,,328,,56,,448,,,180,92,,26,72,54,,310,98,118,,22,26,,,48,,16,,18,,
