时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2023-05-30,日,174800.00000000,57805.00000000,28038.00000000,38733.00000000,12843.00000000,37381.00000000,MWh
2023-05-31,日,191049.00000000,56062.00000000,27972.00000000,43522.00000000,13172.00000000,50321.00000000,MWh
2023-06-01,日,154376.00000000,43672.00000000,24805.00000000,41525.00000000,12182.00000000,32192.00000000,MWh
2023-06-02,日,170916.00000000,52628.00000000,26449.00000000,37758.00000000,11452.00000000,42629.00000000,MWh
2023-06-03,日,157467.00000000,47870.00000000,26916.00000000,35032.00000000,11490.00000000,36159.00000000,MWh
2023-06-04,日,166732.00000000,49059.00000000,25284.00000000,38609.00000000,11101.00000000,42679.00000000,MWh
2023-06-05,日,132729.00000000,47349.00000000,22435.00000000,36491.00000000,8712.00000000,17742.00000000,MWh
2023-06-06,日,120956.00000000,38442.00000000,21922.00000000,23373.00000000,7258.00000000,29961.00000000,MWh
2023-06-07,日,111260.00000000,30681.00000000,15140.00000000,25576.00000000,7090.00000000,32773.00000000,MWh
2023-06-08,日,90850.00000000,32643.00000000,11795.00000000,20853.00000000,10200.00000000,15359.00000000,MWh
2023-06-09,日,105418.00000000,40294.00000000,0.00000000,17832.00000000,8822.00000000,38470.00000000,MWh
2023-06-10,日,121378.00000000,39213.00000000,20727.00000000,17319.00000000,8449.00000000,35670.00000000,MWh
2023-06-11,日,129851.00000000,47233.00000000,24882.00000000,19125.00000000,5557.00000000,33054.00000000,MWh
2023-06-12,日,124915.00000000,55072.00000000,27626.00000000,14948.00000000,8045.00000000,19224.00000000,MWh
2023-06-13,日,132382.00000000,45983.00000000,17182.00000000,17984.00000000,11746.00000000,39487.00000000,MWh
2023-06-14,日,86834.00000000,28103.00000000,17382.00000000,12212.00000000,6879.00000000,22258.00000000,MWh
2023-06-15,日,92258.00000000,31203.00000000,17161.00000000,23238.00000000,5996.00000000,14660.00000000,MWh
2023-06-16,日,113569.00000000,26108.00000000,12702.00000000,30561.00000000,8699.00000000,35499.00000000,MWh
2023-06-17,日,126653.00000000,27257.00000000,14599.00000000,32013.00000000,11682.00000000,41102.00000000,MWh
2023-06-18,日,131452.00000000,32556.00000000,17754.00000000,34207.00000000,9093.00000000,37842.00000000,MWh
2023-06-19,日,121830.00000000,39835.00000000,16259.00000000,26176.00000000,11493.00000000,28067.00000000,MWh
2023-06-20,日,134565.00000000,49017.00000000,16202.00000000,25363.00000000,12720.00000000,31263.00000000,MWh
2023-06-21,日,124399.00000000,50557.00000000,18598.00000000,25259.00000000,12797.00000000,17188.00000000,MWh
2023-06-22,日,117018.00000000,50270.00000000,11683.00000000,22587.00000000,12575.00000000,19903.00000000,MWh
2023-06-23,日,84794.00000000,24974.00000000,8841.00000000,17128.00000000,11372.00000000,22479.00000000,MWh
2023-06-24,日,112329.00000000,27228.00000000,7740.00000000,29035.00000000,9464.00000000,38862.00000000,MWh
2023-06-25,日,143424.00000000,37834.00000000,10929.00000000,37795.00000000,10072.00000000,46794.00000000,MWh
2023-06-26,日,143385.00000000,36919.00000000,10872.00000000,35584.00000000,11134.00000000,48876.00000000,MWh
2023-06-27,日,159444.00000000,46133.00000000,17127.00000000,38252.00000000,12384.00000000,45548.00000000,MWh
2023-06-28,日,159588.00000000,46382.00000000,22163.00000000,36797.00000000,9966.00000000,44280.00000000,MWh
2023-06-29,日,166942.00000000,53746.00000000,24460.00000000,36214.00000000,12740.00000000,39782.00000000,MWh
2023-06-30,日,154442.00000000,51883.00000000,23215.00000000,33839.00000000,13391.00000000,32114.00000000,MWh
2023-07-01,日,162659.00000000,45108.00000000,26021.00000000,37569.00000000,12343.00000000,41618.00000000,MWh
2023-07-02,日,145490.00000000,31257.00000000,28909.00000000,35687.00000000,8592.00000000,41045.00000000,MWh
2023-07-03,日,142972.00000000,38248.00000000,17407.00000000,36117.00000000,8806.00000000,42394.00000000,MWh
2023-07-04,日,116498.00000000,38803.00000000,22010.00000000,22392.00000000,11262.00000000,22031.00000000,MWh
2023-07-05,日,167635.00000000,52452.00000000,24303.00000000,30475.00000000,13126.00000000,47279.00000000,MWh
2023-07-06,日,170202.00000000,54062.00000000,25998.00000000,33778.00000000,13913.00000000,42451.00000000,MWh
2023-07-07,日,168185.00000000,54362.00000000,24476.00000000,33974.00000000,13905.00000000,41468.00000000,MWh
2023-07-08,日,142793.00000000,54831.00000000,25087.00000000,25356.00000000,13789.00000000,23730.00000000,MWh
2023-07-09,日,144053.00000000,55023.00000000,26523.00000000,18478.00000000,13253.00000000,30776.00000000,MWh
2023-07-10,日,162786.00000000,55797.00000000,28580.00000000,24526.00000000,12980.00000000,40903.00000000,MWh
2023-07-11,日,159094.00000000,56236.00000000,26504.00000000,23217.00000000,14290.00000000,38847.00000000,MWh
2023-07-12,日,157266.00000000,57476.00000000,27227.00000000,19363.00000000,14038.00000000,39162.00000000,MWh
2023-07-13,日,159941.00000000,55903.00000000,23859.00000000,27165.00000000,12862.00000000,40152.00000000,MWh
2023-07-14,日,158348.00000000,59008.00000000,28141.00000000,29320.00000000,13616.00000000,28263.00000000,MWh
2023-07-15,日,174835.00000000,49160.00000000,27002.00000000,37363.00000000,13123.00000000,48187.00000000,MWh
2023-07-16,日,165841.00000000,40271.00000000,27532.00000000,42291.00000000,3851.00000000,51896.00000000,MWh
2023-07-17,日,145094.00000000,23177.00000000,19609.00000000,47292.00000000,5113.00000000,49903.00000000,MWh
2023-07-18,日,103743.00000000,21047.00000000,6205.00000000,42521.00000000,9781.00000000,24189.00000000,MWh
2023-07-19,日,104903.00000000,29933.00000000,17785.00000000,27284.00000000,9529.00000000,20372.00000000,MWh
2023-07-20,日,137507.00000000,47094.00000000,21038.00000000,22696.00000000,10392.00000000,36287.00000000,MWh
2023-07-21,日,162188.00000000,57204.00000000,25069.00000000,28694.00000000,11276.00000000,39945.00000000,MWh
2023-07-22,日,161163.00000000,53709.00000000,28127.00000000,29076.00000000,11725.00000000,38526.00000000,MWh
2023-07-23,日,173383.00000000,56223.00000000,28114.00000000,33684.00000000,11800.00000000,43562.00000000,MWh
2023-07-24,日,183929.00000000,58113.00000000,29197.00000000,37653.00000000,13045.00000000,45921.00000000,MWh
2023-07-25,日,181563.00000000,58493.00000000,29997.00000000,38865.00000000,13510.00000000,40698.00000000,MWh
2023-07-26,日,173538.00000000,59855.00000000,32005.00000000,41182.00000000,14028.00000000,26468.00000000,MWh
2023-07-27,日,149493.00000000,56614.00000000,29278.00000000,29509.00000000,14252.00000000,19840.00000000,MWh
2023-07-28,日,149180.00000000,49791.00000000,27995.00000000,26586.00000000,14131.00000000,30677.00000000,MWh
2023-07-29,日,142282.00000000,41965.00000000,23441.00000000,28361.00000000,11546.00000000,36969.00000000,MWh
2023-07-30,日,141270.00000000,38487.00000000,22428.00000000,34201.00000000,10290.00000000,35864.00000000,MWh
2023-07-31,日,146744.00000000,43017.00000000,19581.00000000,39377.00000000,8843.00000000,35926.00000000,MWh
2023-08-01,日,130528.00000000,39119.00000000,21860.00000000,28724.00000000,7409.00000000,33416.00000000,MWh
2023-08-02,日,146184.00000000,49504.00000000,21420.00000000,33465.00000000,7820.00000000,33975.00000000,MWh
2023-08-03,日,159468.00000000,59326.00000000,22882.00000000,32830.00000000,8168.00000000,36262.00000000,MWh
2023-08-04,日,160949.00000000,56551.00000000,15703.00000000,35375.00000000,11101.00000000,42219.00000000,MWh
2023-08-05,日,155345.00000000,59272.00000000,16276.00000000,25807.00000000,12458.00000000,41532.00000000,MWh
2023-08-06,日,142641.00000000,55218.00000000,13318.00000000,26477.00000000,9773.00000000,37855.00000000,MWh
2023-08-07,日,145896.00000000,54079.00000000,16813.00000000,31814.00000000,11940.00000000,31250.00000000,MWh
