德宏,指标单位,时间,韶关,云南电网,云南,大鹏,河池,迪庆,普洱,云浮,曲靖,河源,揭阳,西双版纳,丽江,凯里,汕尾,桂林,保山,红河,罗湖,汕头,百色,瑞丽,大理,昆明,昌江,怒江,屯昌,贵州电网,贵州,来宾,龙华,阳江,坪山,广东电网,广东,三沙,白沙,公司总部,昭通,楚雄,广州,龙岗,佛山,文山,玉林,乐东,五指山,定安,清远,临沧,贺州,贵阳,铜仁,都匀,南方电网,南网,安顺,兴义,六盘水,贵安,毕节,贵港,南宁,东方,防城港,中山,东莞,广西电网,广西,海南电网,海南,琼海,珠海,文昌,盐田,湛江,临高,柳州,陵水,深圳,琼中,万宁,梅州,江门,福田,遵义,肇庆,崇左,北海,潮州,钦州,惠州,三亚,梧州,玉溪,南山,澄迈,海口,保亭,茂名,光明,儋州,深汕特别合作区,宝安
59818,元,2021,2068047,3493300,3493300,3248741,34167,12163,1118333,2248924,33831,7248566,1668640,190804,31447,956880,1257258,18711,34315,345924,2759871,286925,320018,380,284138,161499,98655,3125,506350,7467182,7467182,97031,15719973,2566598,1586731,61759736,61759736,,,141812437,27582,73090,8422397,8079776,4302154,168488,20744,82155,,13851,2321665,239097,4777,3343300,49774,250742,141812437,141812437,434818,174444,656956,,384424,225764,1486883,16711,101835,3551229,5524693,6570950,6570950,1905679,1905679,100915,1888755,72600,1883835,2504889,0.0,3728471,43066,60615590,298486,277047,1334079,4246240,5611489,1215843,4800254,78483,7052,235000,309932,4637719,1482,137081,709266,5559675,54669,176374,67232,645704,8255130,96087,,7910369
69887,元,2022,5601170,20188579,20188579,2775984,981944,118940,2416026,4686536,502049,9198040,4734660,836317,262567,3094451,3823658,1142565,386126,2724515,2111913,1320238,2665910,12975,1453060,5612101,95043,187466,1546204,17455863,17455863,1221232,13940349,6460768,1189665,208208019,208208019,,,352667007,831038,1492231,32091959,8927688,17810952,530462,1713171,558765,11789.0,144391,6580335,387000,907215,5109354,643559,1743013,352667007,352667007,1623371,828618,1257877,,679258,2072026,9574333,85709,601588,20467052,31523715,38262359,38262359,7179984,7179984,305644,6846650,213960,1176486,5803020,,10547163,292845,61372202,1499576,249904,3878566,15282707,4768983,2476360,9994812,666802,1458308,593953,2379677,18217795,298576,2330424,2365818,6863673,110911,1544418,51175,3291434,9424625,171074,,10192835
530934,元,2023,10918917,60664730,60664730,4853373,3551107,677105,4754272,7726132,3430094,11710814,7382274,4057453,1679416,3618595,6769107,6081417,1166877,8993728,952044,4521101,6704865,119931,7354283,12051216,231961,313969,2972506,30370736,30370736,4738787,12832730,7517398,1629133,370280097,370280097,,67230.0,638002663,3805892,3155754,65699633,11600341,34370810,1956498,6454371,1237187,91376.0,310910,17503493,1241382,3159538,6824883,2489995,4434282,638002663,638002663,1922445,2528647,1695070,,3288261,6977325,17344318,397907,2613713,31850484,50387533,95373046,95373046,17247987,17247987,581807,14857582,646613,1150546,8676121,32016.0,16014357,610044,64066068,1375806,449280,6756085,27260815,3697302,3568557,18130736,3235755,4733256,2539195,6462207,30039040,1438333,7302029,5375926,5769023,413114,5826015,157360,5662824,9661293,408523,,11920283
660793,元,2024,6098525,38220435,38220435,1691626,2217744,572786,2476975,3800368,1993624,7090083,4276531,2138012,1498115,2392155,4107679,3987338,719758,4415576,443253,3928888,3201780,72568,5087044,6913994,179616,342039,1654931,18542144,18542144,2401752,3450592,4143867,895578,183877334,183877334,,73156.0,324807503,3435472,2240653,30352356,4576810,15774421,1497292,4924700,590191,84488.0,236853,9765920,1030699,2284041,3027884,1594724,2746902,324807503,324807503,856458,1816307,936856,,2424821,3818218,8292599,390977,1381211,14674049,20216476,51089115,51089115,11479304,11479304,629440,8001602,750738,468201,5366490,92417.0,6827740,479384,21599170,513542,395973,4192475,13757148,1594750,2746036,9614555,2383733,1793168,2226122,3070768,13236231,955255,4504324,3125034,1688594,439623,3506955,190791,3253547,2758016,314974,,4031752
