时间,时间维度,南方电网,广东,广西,云南,海南,贵州,"天生桥及龙滩	",指标单位
2021-03-29,日,2740295.00000000,1043577.00000000,380035.00000000,734572.00000000,47210.00000000,485607.00000000,49294.00000000,MWh
2021-03-30,日,2831798.00000000,1118869.00000000,380044.00000000,742382.00000000,51346.00000000,487140.00000000,52017.00000000,MWh
2021-03-31,日,2869554.00000000,1134973.00000000,380187.00000000,761313.00000000,52277.00000000,493749.00000000,47055.00000000,MWh
2021-04-01,日,2885756.00000000,1114113.00000000,382024.00000000,768575.00000000,58136.00000000,512965.00000000,49943.00000000,MWh
2021-04-02,日,2944392.00000000,1123644.00000000,392696.00000000,797354.00000000,58875.00000000,521655.00000000,50168.00000000,MWh
2021-04-03,日,2778746.00000000,1009790.00000000,382419.00000000,766553.00000000,56013.00000000,519504.00000000,44467.00000000,MWh
2021-04-04,日,2298594.00000000,714310.00000000,310445.00000000,690627.00000000,53176.00000000,488844.00000000,41192.00000000,MWh
2021-04-05,日,2527913.00000000,832514.00000000,330354.00000000,726590.00000000,57380.00000000,538728.00000000,42347.00000000,MWh
2021-04-06,日,2799224.00000000,990258.00000000,353877.00000000,769522.00000000,58510.00000000,581522.00000000,45535.00000000,MWh
2021-04-07,日,2819567.00000000,1018456.00000000,371014.00000000,764529.00000000,53792.00000000,566700.00000000,45076.00000000,MWh
2021-04-08,日,2819455.00000000,987875.00000000,348796.00000000,788112.00000000,53887.00000000,577144.00000000,63641.00000000,MWh
2021-04-09,日,2794843.00000000,949890.00000000,366188.00000000,775766.00000000,52091.00000000,585252.00000000,65656.00000000,MWh
2021-04-10,日,2813157.00000000,985932.00000000,346113.00000000,774951.00000000,49003.00000000,590587.00000000,66571.00000000,MWh
2021-04-11,日,2767852.00000000,953807.00000000,335482.00000000,770507.00000000,50165.00000000,591382.00000000,66509.00000000,MWh
2021-04-12,日,2834698.00000000,1038626.00000000,309607.00000000,791566.00000000,52750.00000000,575484.00000000,66665.00000000,MWh
2021-04-13,日,2993722.00000000,1117984.00000000,356846.00000000,827753.00000000,58740.00000000,564707.00000000,67692.00000000,MWh
2021-04-14,日,2970609.00000000,1127099.00000000,345927.00000000,812127.00000000,56696.00000000,561196.00000000,67564.00000000,MWh
2021-04-15,日,2887452.00000000,1081992.00000000,343192.00000000,780638.00000000,57761.00000000,555111.00000000,68758.00000000,MWh
2021-04-16,日,2839139.00000000,1037338.00000000,339565.00000000,796033.00000000,58798.00000000,540639.00000000,66766.00000000,MWh
2021-04-17,日,2803308.00000000,1033214.00000000,343955.00000000,754085.00000000,57339.00000000,546690.00000000,68025.00000000,MWh
2021-04-18,日,2664085.00000000,920285.00000000,341078.00000000,748008.00000000,54091.00000000,536423.00000000,64200.00000000,MWh
2021-04-19,日,2725041.00000000,958000.00000000,329796.00000000,769571.00000000,55443.00000000,543919.00000000,68312.00000000,MWh
2021-04-20,日,2792266.00000000,1031019.00000000,330573.00000000,776335.00000000,56774.00000000,529202.00000000,68363.00000000,MWh
2021-04-21,日,2836804.00000000,1064832.00000000,350010.00000000,772139.00000000,57348.00000000,524327.00000000,68148.00000000,MWh
2021-04-22,日,2865587.00000000,1085931.00000000,347551.00000000,784400.00000000,62023.00000000,516623.00000000,69059.00000000,MWh
2021-04-23,日,2948465.00000000,1141840.00000000,362093.00000000,799812.00000000,63192.00000000,515421.00000000,66107.00000000,MWh
2021-04-24,日,2916551.00000000,1114547.00000000,356996.00000000,800301.00000000,62987.00000000,520097.00000000,61623.00000000,MWh
2021-04-25,日,2861381.00000000,1033420.00000000,372969.00000000,801439.00000000,66048.00000000,526934.00000000,60571.00000000,MWh
2021-04-26,日,2821726.00000000,1011849.00000000,351692.00000000,811599.00000000,63243.00000000,525891.00000000,57452.00000000,MWh
2021-04-27,日,2836671.00000000,1038123.00000000,363232.00000000,805493.00000000,48957.00000000,521367.00000000,59499.00000000,MWh
2021-04-28,日,2838737.00000000,1039123.00000000,368398.00000000,797870.00000000,50283.00000000,525137.00000000,57926.00000000,MWh
2021-04-29,日,2751074.00000000,991084.00000000,365399.00000000,775705.00000000,44153.00000000,515665.00000000,59068.00000000,MWh
2021-04-30,日,2742519.00000000,997953.00000000,365889.00000000,769698.00000000,44079.00000000,506622.00000000,58278.00000000,MWh
2021-05-01,日,2347235.00000000,766541.00000000,343313.00000000,700372.00000000,46557.00000000,433206.00000000,57246.00000000,MWh
2021-05-02,日,2465804.00000000,827895.00000000,358915.00000000,714120.00000000,46939.00000000,448895.00000000,69040.00000000,MWh
2021-05-03,日,2602467.00000000,898297.00000000,391926.00000000,738845.00000000,49248.00000000,454986.00000000,69165.00000000,MWh
2021-05-04,日,2804010.00000000,1037668.00000000,392959.00000000,764398.00000000,48616.00000000,485835.00000000,74534.00000000,MWh
2021-05-05,日,2888284.00000000,1038139.00000000,353787.00000000,838672.00000000,52040.00000000,523352.00000000,82294.00000000,MWh
2021-05-06,日,2965727.00000000,1084579.00000000,368800.00000000,854885.00000000,52868.00000000,523385.00000000,81210.00000000,MWh
2021-05-07,日,3059613.00000000,1113677.00000000,394568.00000000,872394.00000000,51836.00000000,540679.00000000,86459.00000000,MWh
2021-05-08,日,3137168.00000000,1215574.00000000,404624.00000000,860208.00000000,48966.00000000,515802.00000000,91994.00000000,MWh
2021-05-09,日,3116450.00000000,1196939.00000000,412052.00000000,864452.00000000,49692.00000000,506125.00000000,87190.00000000,MWh
2021-05-10,日,3197647.00000000,1246233.00000000,429343.00000000,857773.00000000,58204.00000000,520459.00000000,85635.00000000,MWh
2021-05-11,日,3296792.00000000,1291274.00000000,452122.00000000,882798.00000000,55371.00000000,525235.00000000,89992.00000000,MWh
2021-05-12,日,3308913.00000000,1320450.00000000,465671.00000000,862325.00000000,58781.00000000,509244.00000000,92442.00000000,MWh
2021-05-13,日,3283732.00000000,1338909.00000000,419690.00000000,850586.00000000,64272.00000000,517395.00000000,92880.00000000,MWh
2021-05-14,日,3318855.00000000,1336570.00000000,446122.00000000,853944.00000000,60997.00000000,527573.00000000,93649.00000000,MWh
2021-05-15,日,3305586.00000000,1315014.00000000,458615.00000000,829749.00000000,61848.00000000,545571.00000000,94789.00000000,MWh
2021-05-16,日,3256900.00000000,1341704.00000000,462699.00000000,749650.00000000,64266.00000000,541749.00000000,96832.00000000,MWh
2021-05-17,日,3348814.00000000,1367996.00000000,456484.00000000,822155.00000000,65016.00000000,543075.00000000,94088.00000000,MWh
2021-05-18,日,3364559.00000000,1402777.00000000,433078.00000000,829213.00000000,65291.00000000,548507.00000000,85693.00000000,MWh
2021-05-19,日,3364614.00000000,1394756.00000000,440499.00000000,833581.00000000,63077.00000000,544294.00000000,88407.00000000,MWh
2021-05-20,日,3333090.00000000,1390876.00000000,432105.00000000,808471.00000000,61122.00000000,557823.00000000,82693.00000000,MWh
2021-05-21,日,3352671.00000000,1416368.00000000,447931.00000000,807045.00000000,62848.00000000,547663.00000000,70816.00000000,MWh
2021-05-22,日,3374307.00000000,1430397.00000000,478686.00000000,783298.00000000,63164.00000000,545761.00000000,73001.00000000,MWh
2021-05-23,日,3288704.00000000,1397840.00000000,460639.00000000,760224.00000000,61055.00000000,539941.00000000,69005.00000000,MWh
2021-05-24,日,3264288.00000000,1409902.00000000,418989.00000000,762408.00000000,61640.00000000,546240.00000000,65109.00000000,MWh
2021-05-25,日,3166108.00000000,1352257.00000000,403778.00000000,737515.00000000,62155.00000000,544276.00000000,66127.00000000,MWh
2021-05-26,日,3193034.00000000,1342696.00000000,429897.00000000,744452.00000000,63792.00000000,552790.00000000,59407.00000000,MWh
2021-05-27,日,3245800.00000000,1406724.00000000,432979.00000000,734307.00000000,59929.00000000,547009.00000000,64852.00000000,MWh
2021-05-28,日,3300910.00000000,1455698.00000000,430252.00000000,736392.00000000,61354.00000000,552225.00000000,64989.00000000,MWh
2021-05-29,日,3285615.00000000,1417066.00000000,431410.00000000,749554.00000000,59541.00000000,551434.00000000,76610.00000000,MWh
2021-05-30,日,3175172.00000000,1327841.00000000,410011.00000000,752979.00000000,66122.00000000,547018.00000000,71201.00000000,MWh
2021-05-31,日,3147130.00000000,1276696.00000000,400032.00000000,776844.00000000,65740.00000000,554559.00000000,73259.00000000,MWh
2021-06-01,日,2973092.00000000,1121644.00000000,394030.00000000,779456.00000000,68194.00000000,541742.00000000,68026.00000000,MWh
2021-06-02,日,2986307.00000000,1096134.00000000,397302.00000000,828530.00000000,67922.00000000,542924.00000000,53495.00000000,MWh
2021-06-03,日,3151095.00000000,1226729.00000000,423548.00000000,850757.00000000,67984.00000000,531383.00000000,50694.00000000,MWh
2021-06-04,日,3033004.00000000,1146979.00000000,380354.00000000,860476.00000000,60001.00000000,539095.00000000,46099.00000000,MWh
2021-06-05,日,2898332.00000000,1003635.00000000,364232.00000000,876678.00000000,49204.00000000,538150.00000000,66433.00000000,MWh
2021-06-06,日,2956558.00000000,1051388.00000000,390704.00000000,854014.00000000,49802.00000000,543548.00000000,67102.00000000,MWh
2021-06-07,日,3119340.00000000,1157624.00000000,410689.00000000,879799.00000000,52151.00000000,550855.00000000,68222.00000000,MWh
2021-06-08,日,3245304.00000000,1247731.00000000,427515.00000000,901496.00000000,50947.00000000,556752.00000000,60863.00000000,MWh
2021-06-09,日,3277249.00000000,1285819.00000000,425948.00000000,909163.00000000,48334.00000000,549642.00000000,58343.00000000,MWh
2021-06-10,日,3284548.00000000,1315339.00000000,410855.00000000,900970.00000000,56642.00000000,547529.00000000,53213.00000000,MWh
2021-06-11,日,3301081.00000000,1279632.00000000,398611.00000000,968233.00000000,56221.00000000,548415.00000000,49969.00000000,MWh
2021-06-12,日,3242325.00000000,1178598.00000000,403047.00000000,1020440.00000000,56325.00000000,545890.00000000,38025.00000000,MWh
2021-06-13,日,3055404.00000000,1034169.00000000,365984.00000000,1026665.00000000,50161.00000000,540325.00000000,38100.00000000,MWh
2021-06-14,日,2713837.00000000,831286.00000000,348516.00000000,936017.00000000,52543.00000000,527358.00000000,18117.00000000,MWh
2021-06-15,日,3227895.00000000,1129886.00000000,402197.00000000,1052399.00000000,61714.00000000,548593.00000000,33106.00000000,MWh
2021-06-16,日,3451042.00000000,1303636.00000000,420196.00000000,1078110.00000000,67435.00000000,558520.00000000,23145.00000000,MWh
2021-06-17,日,3501708.00000000,1293909.00000000,438402.00000000,1106574.00000000,64583.00000000,560444.00000000,37796.00000000,MWh
2021-06-18,日,3583906.00000000,1298265.00000000,435456.00000000,1175039.00000000,66542.00000000,557411.00000000,51193.00000000,MWh
2021-06-19,日,3607589.00000000,1311192.00000000,447617.00000000,1190093.00000000,69092.00000000,546504.00000000,43091.00000000,MWh
2021-06-20,日,3528334.00000000,1263811.00000000,428374.00000000,1168151.00000000,66975.00000000,547068.00000000,53955.00000000,MWh
2021-06-21,日,3548435.00000000,1292956.00000000,398939.00000000,1189594.00000000,69385.00000000,548015.00000000,49546.00000000,MWh
2021-06-22,日,3323706.00000000,1146211.00000000,389775.00000000,1112862.00000000,68047.00000000,554567.00000000,52244.00000000,MWh
