德宏,指标单位,时间,韶关,云南电网,云南,大鹏,河池,迪庆,普洱,云浮,曲靖,河源,揭阳,西双版纳,丽江,凯里,汕尾,桂林,保山,红河,罗湖,汕头,百色,瑞丽,大理,昆明,昌江,怒江,屯昌,贵州电网,贵州,来宾,龙华,阳江,坪山,广东电网,广东,三沙,白沙,公司总部,昭通,楚雄,广州,龙岗,佛山,文山,玉林,乐东,五指山,定安,清远,临沧,贺州,贵阳,铜仁,都匀,南方电网,南网,安顺,兴义,六盘水,贵安,毕节,贵港,南宁,东方,防城港,中山,东莞,广西电网,广西,海南电网,海南,琼海,珠海,文昌,盐田,湛江,临高,柳州,陵水,深圳,琼中,万宁,梅州,江门,福田,遵义,肇庆,崇左,北海,潮州,钦州,惠州,三亚,梧州,玉溪,南山,澄迈,海口,保亭,茂名,光明,儋州,深汕特别合作区,宝安
4107,户,2021,12837,105557,105557,722,7430,1708,5293,8828,5875,13404,11192,3296,2006,,6361,21193,,7700,1936,14793,18797,1476,9690,22685,596,2576,554,,,15365,3739,7640,1677,35410,35410,,688,697385,10805,7064,35410,7556,40423,7564,9054,1353,624,882,12778,10203,1728,,,,697385,697385,,,,,,8261,16407,1764,9807,18213,25502,196196,196196,36589,36589,2693,5612,1654,1003,11260,1300,39838,1214,32973,313,2146,17959,15610,1492,,14857,3744,5606,9400,8231,30149,4190,30735,3509,1724,1168,12003,498,13842,2525,2948,791,9808
3000,户,2022,21750,91808,91808,1408,50929,2152,4923,13963,5006,32996,22891,3195,1883,,8686,71510,4.0,7752,1156,24344,50498,2701,9122,13132,342,1900,415,,,6623,7383,16831,2445,52068,52068,,529,1357892,8810,10317,52068,14054,84710,7044,123255,2089,282,627,22466,8072,30949,,,,1357892,1357892,,,,,,10472,16322,903,3537,35277,64600,488944,488944,30021,30021,1867,12427,990,2829,62062,562,8813,1274,56653,362,1287,29643,23511,949,,31787,57796,4877,24662,7071,57236,5544,46292,2795,2931,996,9910,496,48556,5571,1533,358,17569
3632,户,2023,22329,108035,108035,713,17394,1474,6574,19287,9503,30812,19370,3103,2815,,7269,11908,4.0,7482,1133,21973,11445,1175,16620,13364,447,1335,434,,,10219,5833,16604,1780,69255,69255,,523,985872,8951,10684,69255,5536,71687,8745,26544,2076,280,1339,26136,7264,2290,,,,985872,985872,,,,,,23079,15811,993,7701,34548,46268,188698,188698,41821,41821,1959,12329,1396,612,28245,648,12190,1769,34303,340,1916,33601,25086,1513,,23109,11134,8915,17270,22217,52781,6060,7851,5310,1288,896,18937,419,35056,4918,1386,504,10473
425,户,2024,3864,17970,17970,67,3255,239,775,2759,2469,4351,2766,278,850,,1330,1467,,1179,1865,3188,3058,124,1780,2883,57,195,54,,,1552,243,1970,404,9329,9329,,32,149756,2217,1449,9329,565,8371,1270,5847,102,87,51,4066,769,773,,,,149756,149756,,,,,,5487,1368,183,1023,4171,6179,36149,36149,9669,9669,126,1601,161,49,3899,89,2112,1891,4631,44,141,4293,2907,170,,2896,3330,837,2387,3855,7024,221,2185,1068,169,169,6041,30,3986,399,190,132,568
